document name,begin offset,end offset,context left,text,context right
skylax_syntaxtrees_ud.conllu,42422,42424,τὸ σίλφιον φύεσθαι ,ἐν, γύαις· παρήκει δὲ
skylax_syntaxtrees_ud.conllu,42443,42446,γύαις· παρήκει δὲ ,ἀπὸ, Χερρονήσου διὰ τῆς
skylax_syntaxtrees_ud.conllu,42458,42461,δὲ ἀπὸ Χερρονήσου ,διὰ, τῆς μεσογείας μέχρι
skylax_syntaxtrees_ud.conllu,42476,42481,διὰ τῆς μεσογείας ,μέχρι," Ἑσπερίδων, παρὰ γῆν"
skylax_syntaxtrees_ud.conllu,42493,42497,"μεσογείας μέχρι Ἑσπερίδων, ",παρὰ, γῆν ἐγγὺς στάδια
skylax_syntaxtrees_ud.conllu,42579,42582,Ναύσταθμος λιμήν. πλοῦς ,ἀπὸ, Χερρονήσου ἡμέρας μιᾶς·
skylax_syntaxtrees_ud.conllu,42607,42610,Χερρονήσου ἡμέρας μιᾶς· ,ἀπὸ, δὲ Ναυστάθμου εἰς
skylax_syntaxtrees_ud.conllu,42625,42628,ἀπὸ δὲ Ναυστάθμου ,εἰς, λιμένα τὸν Κυρήνης
skylax_syntaxtrees_ud.conllu,42659,42661,Κυρήνης στάδια ρʹ· ,ἐκ, δὲ τοῦ λιμένος
skylax_syntaxtrees_ud.conllu,42677,42680,δὲ τοῦ λιμένος ,εἰς, Κυρήνην στάδια πʹ.
skylax_syntaxtrees_ud.conllu,42715,42717,ἔστι δὲ Κυρήνη ,ἐν, μεσογείᾳ. εἰσὶ δὲ
skylax_syntaxtrees_ud.conllu,42786,42789,ἄλλαι δὲ καταφυγαὶ ,ὑπὸ, νησιδίοις καὶ ὕφορμοι
skylax_syntaxtrees_ud.conllu,42829,42831,καὶ ἀκταὶ πολλαὶ ,ἐν, τῇ μεταξὺ χώρᾳ.
skylax_syntaxtrees_ud.conllu,42835,42841,πολλαὶ ἐν τῇ ,μεταξὺ, χώρᾳ. ἐκ δὲ
skylax_syntaxtrees_ud.conllu,42848,42850,τῇ μεταξὺ χώρᾳ. ,ἐκ, δὲ λιμένος τῆς
skylax_syntaxtrees_ud.conllu,42874,42879,λιμένος τῆς Κυρήνης ,μέχρι, λιμένος τοῦ κατὰ
skylax_syntaxtrees_ud.conllu,42892,42896,μέχρι λιμένος τοῦ ,κατὰ, Βάρκην στάδια φʹ.
skylax_syntaxtrees_ud.conllu,42937,42940,πόλις ἡ Βαρκαίων ,ἀπὸ, θαλάσσης ἀπέχει στάδια
skylax_syntaxtrees_ud.conllu,42968,42970,ἀπέχει στάδια ρʹ. ,ἐκ, δὲ λιμένος τοῦ
skylax_syntaxtrees_ud.conllu,42986,42990,δὲ λιμένος τοῦ ,κατὰ, Βάρκην ἐφ’ Ἑσπερίδας
skylax_syntaxtrees_ud.conllu,42998,43001,τοῦ κατὰ Βάρκην ,ἐφ’, Ἑσπερίδας στάδια χκʹ.
skylax_syntaxtrees_ud.conllu,43024,43026,Ἑσπερίδας στάδια χκʹ. ,ἐκ, δὲ Κυρήνης εἰσὶ
skylax_syntaxtrees_ud.conllu,43078,43083,χωρία ἐστὶν ἐσχισμένα ,μέχρι, Ἑσπερίδων τάδε· Φυκοῦς
skylax_syntaxtrees_ud.conllu,43335,43337,σύσκιος δένδρεσιν ἐμπεπλεγμένοις ,ἐν," ἀλλήλοις, ὡς ὅτι"
skylax_syntaxtrees_ud.conllu,43558,43562,εἴρηταί ἐστι δὲ ,κατὰ," τὸν κῆπον Ἄμπελος,"
skylax_syntaxtrees_ud.conllu,43709,43712,λιμὴν καὶ ποταμὸς ,ἐπὶ, τῇ πόλει Ἐγχέλειος.
skylax_syntaxtrees_ud.conllu,43733,43737,τῇ πόλει Ἐγχέλειος. ,κατὰ, ταῦτα τὰ χωρία
skylax_syntaxtrees_ud.conllu,43753,43756,ταῦτα τὰ χωρία ,ἀπὸ, Χερρονήσου τῶν Ἀζιριδῶν
skylax_syntaxtrees_ud.conllu,43819,43824,δὲ Βαρκαίων ἐστὶ ,μέχρι, Ἑσπερίδων. Νασαμῶνες καί
skylax_syntaxtrees_ud.conllu,43857,43860,Νασαμῶνες καί Μάκαι. ,ἀπὸ, δὲ Ἑσπερίδων κόλπος
skylax_syntaxtrees_ud.conllu,43976,43979,αὐτῇ τὸ πλάτος ,ἀπὸ, Ἑσπερίδων εἰς Νέαν
skylax_syntaxtrees_ud.conllu,43990,43993,πλάτος ἀπὸ Ἑσπερίδων ,εἰς, Νέαν πόλιν τὴν
skylax_syntaxtrees_ud.conllu,44096,44101,Λιβύων ἔθνος Νασαμῶνες ,μέχρι, τοῦ μυχοῦ τοῦ
skylax_syntaxtrees_ud.conllu,44116,44119,τοῦ μυχοῦ τοῦ ,ἐπ’, ἀριστερᾷ. τούτων δὲ
skylax_syntaxtrees_ud.conllu,44161,44165,ἔχονται Λιβύων ἔθνος ,παρὰ, τὴν Σύρτιν μέχρι
skylax_syntaxtrees_ud.conllu,44177,44182,παρὰ τὴν Σύρτιν ,μέχρι, τοῦ στόματος τῆς
skylax_syntaxtrees_ud.conllu,44217,44220,"τῆς Σύρτιδος, Μάκαι. ",εἰς, δὲ τὴν Σύρτιν
skylax_syntaxtrees_ud.conllu,44235,44238,δὲ τὴν Σύρτιν ,ἀπὸ, Ἑσπερίδων εἰσπλέοντι πρῶτοι
skylax_syntaxtrees_ud.conllu,44367,44369,αἱ Λευκαὶ καλούμεναι. ,ἐν, δὲ τῷ κοιλοτάτῳ
skylax_syntaxtrees_ud.conllu,44400,44402,"κοιλοτάτῳ τῆς Σύρτιδος, ",ἐν," τῷ μυχῷ, Φιλαίνου"
skylax_syntaxtrees_ud.conllu,44468,44471,— τῆς Σύρτιδος. ,ἀπὸ, τούτου τὴν Σύρτιν
skylax_syntaxtrees_ud.conllu,44524,44527,οἱ Μάκαι χειμάζουσιν ,ἐπὶ, θαλάττῃ τὰ βοσκήματα
skylax_syntaxtrees_ud.conllu,44624,44627,ἀπελαύνουσι τὰ βοσκήματα ,εἰς, μεσογαίαν ἄνω μεθ’
skylax_syntaxtrees_ud.conllu,44642,44646,εἰς μεσογαίαν ἄνω ,μεθ’, ἑαυτῶν. μετὰ δὲ
skylax_syntaxtrees_ud.conllu,44655,44659,ἄνω μεθ’ ἑαυτῶν. ,μετὰ, δὲ τὴν Σύρτιν
skylax_syntaxtrees_ud.conllu,44674,44677,δὲ τὴν Σύρτιν ,ἔξω, τῆς Σύρτιδος ἐστὶ
skylax_syntaxtrees_ud.conllu,44750,44753,ἔστι δὲ ἔρημος· ,ἀπὸ, δὲ Νέας πόλεως
skylax_syntaxtrees_ud.conllu,44776,44779,Νέας πόλεως ἀπέχει ,εἰς, τὴν Σύρτιν στάδια
skylax_syntaxtrees_ud.conllu,44798,44800,τὴν Σύρτιν στάδια ,πʹ, †πάντῃ. ὑπ’ αὐτῷ
skylax_syntaxtrees_ud.conllu,44809,44812,στάδια πʹ †πάντῃ. ,ὑπ’, αὐτῷ δ’ ἐστὶ
skylax_syntaxtrees_ud.conllu,44858,44862,καὶ νῆσος ὕπεστι ,πρὸς, τὸν ποταμόν. τὸ
skylax_syntaxtrees_ud.conllu,44901,44904,βάθος τῆς Σύρτιδος ,ἔσω, τῶν Ἑσπερίδων πρὸς
skylax_syntaxtrees_ud.conllu,44919,44923,ἔσω τῶν Ἑσπερίδων ,πρὸς, τοὺς Φιλαίνου Βωμοὺς
skylax_syntaxtrees_ud.conllu,44945,44948,τοὺς Φιλαίνου Βωμοὺς ,εἰς, τὸν μυχὸν τοῦ
skylax_syntaxtrees_ud.conllu,45011,45014,΄. πλάτος δὲ ,ἀπὸ, Κίνυφος ποταμοῦ πρὸς
skylax_syntaxtrees_ud.conllu,45031,45035,ἀπὸ Κίνυφος ποταμοῦ ,πρὸς, τὰς Λευκὰς νήσους
skylax_syntaxtrees_ud.conllu,45114,45117,Λωτοφάγοι. τὰ δὲ ,ἔξω, τῆς Σύρτιδος παροικοῦσι
skylax_syntaxtrees_ud.conllu,45165,45170,Λίβυες Λωτοφάγοι ἔθνος ,μέχρι, τοῦ στόματος τῆς
skylax_syntaxtrees_ud.conllu,45239,45242,σίτῳ καὶ ποτῷ. ,ἀπὸ, δὲ Νέας πόλεως
skylax_syntaxtrees_ud.conllu,45323,45326,παράπλους ἡμέρας μιᾶς ,ἀπὸ, Νέας πόλεως. ἀπὸ
skylax_syntaxtrees_ud.conllu,45340,45343,ἀπὸ Νέας πόλεως. ,ἀπὸ, δὲ Γαφάρων Ἀβρότονον
skylax_syntaxtrees_ud.conllu,45414,45417,παράπλους ἡμέρας μιᾶς. ,ἀπὸ," δὲ Ἀβροτόνου Ταριχεῖαι,"
skylax_syntaxtrees_ud.conllu,45469,45472,καὶ λιμήν. παράπλους ,ἀπὸ, Ἀβροτόνου ἡμέρας μιᾶς.
skylax_syntaxtrees_ud.conllu,45496,45500,Ἀβροτόνου ἡμέρας μιᾶς. ,κατὰ, δὲ ταῦτά ἐστι
skylax_syntaxtrees_ud.conllu,45539,45543,"ᾗ ὄνομα Βραχείων, ",μετὰ, Λωτοφάγους κατὰ Ταριχείας.
skylax_syntaxtrees_ud.conllu,45555,45559,"Βραχείων, μετὰ Λωτοφάγους ",κατὰ, Ταριχείας. ἔστι δὲ
skylax_syntaxtrees_ud.conllu,45639,45642,ἐλάττων. ἀπέχει δὲ ,ἀπὸ, τῆς ἠπείρου ὡσεὶ
skylax_syntaxtrees_ud.conllu,45671,45673,ὡσεὶ στάδια γʹ. ,ἐν, δὲ τῇ νήσῳ
skylax_syntaxtrees_ud.conllu,45724,45726,"ἐσθίουσιν, καὶ ἕτερος ",ἐξ, οὗ οἶνον ποιοῦσιν.
skylax_syntaxtrees_ud.conllu,45828,45830,καὶ ἔλαιον πολὺ ,ἐκ, κοτίνων. φέρει δὲ
skylax_syntaxtrees_ud.conllu,45921,45924,νῆσος εὔγειος. πλοῦς ,ἀπὸ, Ταριχειῶν εἰς τὴν
skylax_syntaxtrees_ud.conllu,45935,45938,πλοῦς ἀπὸ Ταριχειῶν ,εἰς, τὴν νῆσον ἡμέρας
skylax_syntaxtrees_ud.conllu,45962,45966,νῆσον ἡμέρας μιᾶς. ,μετὰ, δὲ τὴν νῆσόν
skylax_syntaxtrees_ud.conllu,45999,46002,ἐστι Γιχθὶς πόλις. ,ἀπὸ, δὲ τῆς νήσου
skylax_syntaxtrees_ud.conllu,46016,46019,δὲ τῆς νήσου ,εἰς, Γιχθὶν πλοῦς ἡμέρας
skylax_syntaxtrees_ud.conllu,46070,46073,. . . ,ἀπὸ, δὲ Ἐσχίδων εἰς
skylax_syntaxtrees_ud.conllu,46085,46088,ἀπὸ δὲ Ἐσχίδων ,εἰς, Νέαν πολιν πλοῦς
skylax_syntaxtrees_ud.conllu,46132,46135,καὶ νῆσος ἔπεστιν ,ἐπ’, αὐτῇ ἐρήμη. μετὰ
skylax_syntaxtrees_ud.conllu,46148,46152,ἐπ’ αὐτῇ ἐρήμη. ,μετὰ, δὲ ταύτην Κερκινῖτις
skylax_syntaxtrees_ud.conllu,46195,46199,"καὶ πόλις, καὶ ",κατὰ, ταύτην Θάψος. παράπλους
skylax_syntaxtrees_ud.conllu,46224,46227,ταύτην Θάψος. παράπλους ,ἀπὸ, ταύτης εἰς Θάψον
skylax_syntaxtrees_ud.conllu,46235,46238,παράπλους ἀπὸ ταύτης ,εἰς, Θάψον ἡμέρας καὶ
skylax_syntaxtrees_ud.conllu,46265,46268,ἡμέρας καὶ ἡμίσεως. ,ἀπὸ, δὲ Θάψου εἰς
skylax_syntaxtrees_ud.conllu,46278,46281,ἀπὸ δὲ Θάψου ,εἰς, Λέπτιν τὴν μικρὰν
skylax_syntaxtrees_ud.conllu,46313,46316,. . .· ,ἀπὸ, Λέπτεως εἰς Ἀδρύμητα
skylax_syntaxtrees_ud.conllu,46325,46328,.· ἀπὸ Λέπτεως ,εἰς, Ἀδρύμητα . .
skylax_syntaxtrees_ud.conllu,46344,46347,. . . ,ἀπὸ, δὲ Λέπτεως τῆς
skylax_syntaxtrees_ud.conllu,46408,46410,"κόλπος μέγας εἴσω, ",ἐν, ᾧ ἡ Σύρτις
skylax_syntaxtrees_ud.conllu,46540,46542,περίμετρον στάδια ͵β. ,ἐν, ταύτῃ τῇ Σύρτιδι
skylax_syntaxtrees_ud.conllu,46704,46706,"λίμνη μικρόν, καὶ ",ἐν, τῷ στόματι νῆσος
skylax_syntaxtrees_ud.conllu,46941,46945,πόλις τὸ ἐπέκεινα ,πρὸς, ἡλίου δυσμάς· οὗτοι
skylax_syntaxtrees_ud.conllu,47079,47083,"παμφορωτάτη, καὶ βοσκήματα ",παρ’, αὐτοῖς ἐστι καὶ
skylax_syntaxtrees_ud.conllu,47159,47163,πλουσιώτατοι καὶ κάλλιστοι. ,μετὰ, δὲ τὴν Σύρτιν
skylax_syntaxtrees_ud.conllu,47213,47216,ἐστι. παράπλους δὲ ,ἀπὸ, Ἀδρύμητος ἐπὶ Νέαν
skylax_syntaxtrees_ud.conllu,47227,47230,δὲ ἀπὸ Ἀδρύμητος ,ἐπὶ, Νέαν πόλιν ἡμέρας
skylax_syntaxtrees_ud.conllu,47308,47311,καὶ πόλις. παράπλους ,ἀπὸ, Νέας πόλεως εἰς
skylax_syntaxtrees_ud.conllu,47324,47327,ἀπὸ Νέας πόλεως ,εἰς, Ἑρμαίαν ἡμέρας καὶ
skylax_syntaxtrees_ud.conllu,47356,47359,ἡμέρας καὶ ἡμίσεως. ,ἀπὸ, δὲ Νέας πόλεώς
skylax_syntaxtrees_ud.conllu,47381,47384,Νέας πόλεώς ἐστιν ,εἰς, ἰσθμὸν στάδια ρπʹ
skylax_syntaxtrees_ud.conllu,47408,47412,στάδια ρπʹ πεζῇ ,πρὸς, τὴν ἑτέραν θάλασσαν
skylax_syntaxtrees_ud.conllu,47437,47441,ἑτέραν θάλασσαν τὴν ,πρὸς, Καρχηδόνα. ἔστι δὲ
skylax_syntaxtrees_ud.conllu,47467,47470,"ἔστι δὲ ἀκτή, ",δι’, ἧς ἰσθμός ἐστιν.
skylax_syntaxtrees_ud.conllu,47518,47521,. . παράπλους ,ἀπὸ, τοῦ ποταμοῦ ἐντεῦθεν
skylax_syntaxtrees_ud.conllu,47543,47546,τοῦ ποταμοῦ ἐντεῦθεν ,εἰς, Καρχηδόνα ἥμισυ ἡμέρας.
skylax_syntaxtrees_ud.conllu,47599,47601,Καρχηδονίων χώρα ἐστὶν ,ἐν, κόλπῳ. Καρχηδών. μετὰ
skylax_syntaxtrees_ud.conllu,47619,47623,ἐν κόλπῳ. Καρχηδών. ,μετὰ, δὲ τὸν ἰσθμὸν
skylax_syntaxtrees_ud.conllu,47688,47691,καὶ λιμήν. παράπλους ,ἀπὸ, Ἑρμαίας ἥμισυ ἡμέρας
skylax_syntaxtrees_ud.conllu,47713,47716,Ἑρμαίας ἥμισυ ἡμέρας ,εἰς, Καρχηδόνα. ἔπεισι δὲ
skylax_syntaxtrees_ud.conllu,47744,47747,ἔπεισι δὲ νησία ,ἐπὶ," τῇ Ἑρμαίᾳ ἄκρᾳ,"
skylax_syntaxtrees_ud.conllu,47799,47802,Κόσυρος. πλοῦς δὲ ,ἀπὸ, Ἑρμαίας ἐπὶ Κόσυρον
skylax_syntaxtrees_ud.conllu,47811,47814,δὲ ἀπὸ Ἑρμαίας ,ἐπὶ, Κόσυρον ἡμέρας. ἀπὸ
skylax_syntaxtrees_ud.conllu,47831,47834,ἐπὶ Κόσυρον ἡμέρας. ,ἀπὸ, Ἑρμαίας ἄκρας πρὸς
skylax_syntaxtrees_ud.conllu,47849,47853,ἀπὸ Ἑρμαίας ἄκρας ,πρὸς," ἥλιον ἀνίσχοντα, μακρὰν"
skylax_syntaxtrees_ud.conllu,47878,47881,"ἥλιον ἀνίσχοντα, μακρὰν ",ἀπὸ," Ἑρμαίας, εἰσὶ νῆσοι"
skylax_syntaxtrees_ud.conllu,47915,47919,νῆσοι τρεῖς μικραὶ ,κατὰ," τοῦτο, ὑπὸ Καρχηδονίων"
skylax_syntaxtrees_ud.conllu,47927,47930,"μικραὶ κατὰ τοῦτο, ",ὑπὸ, Καρχηδονίων οἰκούμεναι· Μελίτη
skylax_syntaxtrees_ud.conllu,48032,48035,δύο ἢ τρεῖς. ,ἀπὸ, δὲ Κοσύρου ἐπὶ
skylax_syntaxtrees_ud.conllu,48047,48050,ἀπὸ δὲ Κοσύρου ,ἐπὶ, Λιλύβαιον ἀκρωτήριον Σικελίας
skylax_syntaxtrees_ud.conllu,48100,48104,πλοῦς ἡμέρας μιᾶς. ,μετὰ, Καρχηδόνα Ἰτύκη πόλις
skylax_syntaxtrees_ud.conllu,48151,48154,λιμήν. παράπλους δὲ ,ἀπὸ, Καρχηδόνος εἰς Ἰτύκην
skylax_syntaxtrees_ud.conllu,48166,48169,δὲ ἀπὸ Καρχηδόνος ,εἰς, Ἰτύκην μιᾶς ἡμέρας.
skylax_syntaxtrees_ud.conllu,48190,48193,Ἰτύκην μιᾶς ἡμέρας. ,ἀπὸ, Ἰτύκης εἰς Ἵππου
skylax_syntaxtrees_ud.conllu,48201,48204,ἡμέρας. ἀπὸ Ἰτύκης ,εἰς, Ἵππου ἄκραν παράπλους
skylax_syntaxtrees_ud.conllu,48268,48271,"πόλις, καὶ λίμνη ",ἐπ’," αὐτῇ ἐστι, καὶ"
skylax_syntaxtrees_ud.conllu,48293,48295,"ἐστι, καὶ νῆσοι ",ἐν," τῇ λίμνῃ, καὶ"
skylax_syntaxtrees_ud.conllu,48310,48314,"τῇ λίμνῃ, καὶ ",περὶ, τὴν λίμνην πόλεις
skylax_syntaxtrees_ud.conllu,48333,48335,τὴν λίμνην πόλεις ,ἐν, ταῖς νήσοις αἵδε·
skylax_syntaxtrees_ud.conllu,48430,48434,Πιθηκοῦσαι καὶ λιμήν. ,κατ’, ἐναντίον αὐτῶν Καλάθη
skylax_syntaxtrees_ud.conllu,48435,48443,καὶ λιμήν. κατ’ ,ἐναντίον, αὐτῶν Καλάθη νῆσος
skylax_syntaxtrees_ud.conllu,48473,48475,νῆσος καὶ πόλις ,ἐν, τῇ νήσῳ Εὔβοια.
skylax_syntaxtrees_ud.conllu,48694,48696,λιμήν. καὶ κόλπος· ,ἐν, δὲ τῷ κόλπῳ
skylax_syntaxtrees_ud.conllu,48745,48747,λιμήν. Χάλκα πόλις ,ἐν, τῷ ποταμῷ. Ἀρύλων
skylax_syntaxtrees_ud.conllu,48805,48807,λιμήν. Σίγη πόλις ,ἐν, τῷ ποταμῷ. καὶ
skylax_syntaxtrees_ud.conllu,48823,48826,τῷ ποταμῷ. καὶ ,πρὸ, τοῦ ποταμοῦ νῆσος
skylax_syntaxtrees_ud.conllu,48902,48904,καὶ ὁ κόλπος ,ἐν, αὐτῇ. ἔρημος νῆσος
skylax_syntaxtrees_ud.conllu,48958,48960,Ἡράκλειος στήλη ἡ ,ἐν, Λιβύῃ. ἄκρα Ἀβιλυκὴ
skylax_syntaxtrees_ud.conllu,48991,48993,Ἀβιλυκὴ καὶ πόλις ,ἐν, ποταμῷ καὶ ἀντίον
skylax_syntaxtrees_ud.conllu,49036,49039,τὰ Γάδειρα νῆσοι. ,ἀπὸ, Καρχηδόνος ταύτῃ ἐστὶν
skylax_syntaxtrees_ud.conllu,49063,49066,Καρχηδόνος ταύτῃ ἐστὶν ,ἐφ’, Ἡρακλείους στήλας τοῦ
skylax_syntaxtrees_ud.conllu,49169,49173,εἰσὶ νῆσοι αὗται ,πρὸς, τῇ Εὐρώπῃ· τούτων
skylax_syntaxtrees_ud.conllu,49233,49237,καὶ Ἡράκλειοι στῆλαι ,κατὰ," ταύτας, ἡ μὲν"
skylax_syntaxtrees_ud.conllu,49252,49254,"ταύτας, ἡ μὲν ",ἐν," τῇ Λιβύῃ ταπεινή,"
skylax_syntaxtrees_ud.conllu,49278,49280,"ταπεινή, ἡ δ’ ",ἐν, τῇ Εὐρώπῃ ὑψηλή.
skylax_syntaxtrees_ud.conllu,49319,49329,δέ εἰσιν ἄκραι ,καταντικρὺ, ἀλλήλων· διέχουσι δὲ
skylax_syntaxtrees_ud.conllu,49357,49360,διέχουσι δὲ αὗται ,ἀπ’, ἀλλήλων πλοῦν ἡμέρας.
skylax_syntaxtrees_ud.conllu,49400,49403,ἡμέρας. παράπλους Λιβύης ,ἀπ’, Αἰγύπτου τοῦ Κανωπικοῦ
skylax_syntaxtrees_ud.conllu,49436,49441,τοῦ Κανωπικοῦ στόματος ,μέχρι," Ἡρακλείων στηλῶν, τιθεμένου"
skylax_syntaxtrees_ud.conllu,49483,49487,τιθεμένου τοῦ λογισμοῦ ,κατὰ, ταὐτὰ ἅπερ ἐν
skylax_syntaxtrees_ud.conllu,49499,49501,κατὰ ταὐτὰ ἅπερ ,ἐν, Ἀσίᾳ καὶ Εὐρώπῃ
skylax_syntaxtrees_ud.conllu,49529,49533,"καὶ Εὐρώπῃ γέγραπται, ",κατὰ, τοὺς κόλπους κύκλῳ
skylax_syntaxtrees_ud.conllu,49617,49619,πολίσματα ἢ ἐμπόρια ,ἐν," τῇ Λιβύῃ, ἀπὸ"
skylax_syntaxtrees_ud.conllu,49630,49633,"ἐν τῇ Λιβύῃ, ",ἀπὸ, τῆς Σύρτιδος τῆς
skylax_syntaxtrees_ud.conllu,49651,49655,τῆς Σύρτιδος τῆς ,παρ’, Ἑσπερίδας μέχρι Ἡρακλείων
skylax_syntaxtrees_ud.conllu,49666,49671,τῆς παρ’ Ἑσπερίδας ,μέχρι, Ἡρακλείων στηλῶν τῶν
skylax_syntaxtrees_ud.conllu,49693,49695,Ἡρακλείων στηλῶν τῶν ,ἐν," Λιβύῃ, πάντα ἐστὶ"
skylax_syntaxtrees_ud.conllu,49727,49731,πάντα ἐστὶ Καρχηδονίων. ,μετὰ, δὲ Ἡρακλείους στήλας
skylax_syntaxtrees_ud.conllu,49753,49756,δὲ Ἡρακλείους στήλας ,εἰς," τὸ ἔξω πλέοντι,"
skylax_syntaxtrees_ud.conllu,49791,49793,ἔχοντι τὴν Λιβύην ,ἐν," ἀριστερᾷ, κόλπος ἐστὶ"
skylax_syntaxtrees_ud.conllu,49822,49827,κόλπος ἐστὶ μέγας ,μέχρι, Ἑρμαίας ἄκρας. ἔστι
skylax_syntaxtrees_ud.conllu,49877,49881,ἐνταῦθα Ἑρμαία ἄκρα. ,κατὰ, δὲ μέσον τὸν
skylax_syntaxtrees_ud.conllu,49934,49938,τόπος καὶ πόλις. ,περὶ, δὲ τὴν πόλιν
skylax_syntaxtrees_ud.conllu,49973,49975,"λίμνη κεῖται μεγάλη, ",ἐν, δὲ τῇ λίμνη
skylax_syntaxtrees_ud.conllu,50016,50020,κεῖνται νῆσοι πολλαί. ,περὶ, δὲ τὴν λίμνην
skylax_syntaxtrees_ud.conllu,50268,50270,καὶ Ἑρμαίας ἄκρας ,ἐν, τῷ μεταξύ. ἀπὸ
skylax_syntaxtrees_ud.conllu,50282,50285,ἐν τῷ μεταξύ. ,ἀπὸ, δὲ τῆς Ἑρμαίας
